Mes,Gestor_Apelido,Captacao,Resgate,Liquido
2026-06,"BTG Asset",379228273.58,517021037.18,-137792763.6
2026-06,"BTG WM",229640014.15,421640141.27,-192000127.12
2026-06,"Butiá",5788.23,190207.05,-184418.82
2026-06,"BV Asset",21000000,0,21000000
2026-06,"Capitânia",40489002.99,207650722.99,-167161720
2026-06,"Citrino",0,0,0
2026-06,"Daycoval",18734073.05,3417900.31,15316172.74
2026-06,"Daycoval Asset",0,0,0
2026-06,"Douro",0,9000000,-9000000
2026-06,"Drys",0,200000,-200000
2026-06,"EQI",516677.46,12058195.21,-11541517.75
2026-06,"Être-Davos",0,0,0
2026-06,"Exes",0,400000,-400000
2026-06,"FAR",6080,260644.65,-254564.65
2026-06,"Franklin Templeton",0,0,0
2026-06,"G5",20789621.83,18632897.41,2156724.42
2026-06,"Galapagos",60000,3716676.54,-3656676.54
2026-06,"Galt",0,50000,-50000
2026-06,"Heritage",2500000,6700000,-4200000
2026-06,"IAM",526441063.86,2829356740.51,-2302915676.65
2026-06,"Ibuina",28513178.89,199604125.59,-171090946.7
2026-06,"Icatu",62626797.89,436486597.88,-373859799.99
2026-06,"Inter",8997827.73,65888888.79,-56891061.06
2026-06,"Iridium",769060.19,2993612.08,-2224551.89
2026-06,"Jera",0,0,0
2026-06,"JGP",46422812.8,221413267.1,-174990454.3
2026-06,"Jive",0,0,0
2026-06,"Journey",3722073.38,3888032.52,-165959.14
2026-06,"Kinea",9347067.34,75500453.32,-66153385.98
2026-06,"Lakewood",0,0,0
2026-06,"Legacy",35266532.29,385218673.44,-349952141.15
2026-06,"MAG",0,0,0
2026-06,"Maud",0,0,0
2026-06,"Mirabaud",634946.7,0,634946.7
2026-06,"MMZR",0,0,0
2026-06,"Monte Azul",0,0,0
2026-06,"Monte Bravo",0,0,0
2026-06,"Navi",0,0,0
2026-06,"Newave",0,0,0
2026-06,"Nikos",1458810.54,37886626.44,-36427815.9
2026-06,"Novus",500000,25479999.99,-24979999.99
2026-06,"Nu Asset",0,1120000,-1120000
2026-06,"Occam",426380364.53,126161840.56,300218523.97
2026-06,"Opportunity",0,0,0
2026-06,"Oriz",4931960.48,0,4931960.48
2026-06,"Paramis",0,4919999.99,-4919999.99
2026-06,"Pátria",0,425000,-425000
2026-06,"Perfin",0,0,0
2026-06,"Persevera",1000000,0,1000000
2026-06,"Plural",47031214.99,169039762.14,-122008547.15
2026-06,"Porto Asset",1118312.5,4343333.34,-3225020.84
2026-06,"Portofino",0,0,0
2026-06,"Principal",0,103269.36,-103269.36
2026-06,"Proteus",0,245512666.66,-245512666.66
2026-06,"Rafter",5416088.13,7968791.79,-2552703.66
2026-06,"RB Asset",29466966.92,123355853,-93888886.08
2026-06,"RBR",0,0,0
2026-06,"Rio Bravo",1289.41,4348851,-4347561.59
2026-06,"Riza",1640000,60746162.58,-59106162.58
2026-06,"Root",0,0,0
2026-06,"Rubik",0,10000,-10000
2026-06,"Safra Asset",2263624129.45,1469020981.61,794603147.84
2026-06,"SAM",1574617664.03,2711659241.05,-1137041577.02
2026-06,"San WM",158803449.3,163616404.23,-4812954.93
2026-06,"Scalare",2400000,31450000.01,-29050000.01
2026-06,"Seven Pounds",0,0,0
2026-06,"Somma",1040875,1053424.95,-12549.95
2026-06,"Sonata",0,4500000,-4500000
2026-06,"Sparta",53709818.56,352053109.09,-298343290.53
2026-06,"SPX",29655160.52,174454992.35,-144799831.83
2026-06,"Sten",11583740.66,50000,11533740.66
2026-06,"STK",0,0,0
2026-06,"Sulamérica",14358769.82,29504257.07,-15145487.25
2026-06,"Suno",1450000,2700000,-1250000
2026-06,"SVN",5120897.58,34932181.69,-29811284.11
2026-06,"SWM",1429473.3,1490127.49,-60654.19
2026-06,"TAG",0,0,0
2026-06,"Tenax",3906431.79,19242622,-15336190.21
2026-06,"Tivio",0,913015.29,-913015.29
2026-06,"Tori 21",0,0,0
2026-06,"Track",5666969.47,1083954.65,4583014.82
2026-06,"Trígono",2567.85,24078145.83,-24075577.98
2026-06,"Turim",600000,0,600000
2026-06,"UBS",20440721.42,110960540.4,-90519818.98
2026-06,"Valia",1494764.01,1494764.01,0
2026-06,"Valora",1049218.13,68161775.85,-67112557.72
2026-06,"Vêneto",0,5000000,-5000000
2026-06,"Vinci",1674218.13,52640936.42,-50966718.29
2026-06,"Vinland",48936253.11,563058733.12,-514122480.01
2026-06,"WHG",447309.82,188500,258809.82
2026-06,"XPG",47049487.09,356725851.08,-309676363.99
2026-06,"YVY",0,0,0
2026-07,"4UM",0,105000,-105000
2026-07,"Absolute",101582557.56,182166454.3,-80583896.74
2026-07,"Ace",300,283000,-282700
2026-07,"AF Invest",0,0,0
2026-07,"Altera",5000000,0,5000000
2026-07,"Andbank",0,0,0
2026-07,"ARX",45534888.63,141967746.04,-96432857.41
2026-07,"ASA",110768.89,237730.95,-126962.06
2026-07,"Asset 1",0,2242000,-2242000
2026-07,"Atena",0,175000,-175000
2026-07,"Augme",116782.56,9518839.59,-9402057.03
2026-07,"AZ Quest",2457292.31,16074172.4,-13616880.09
2026-07,"BB Asset",59146145.31,211157314.86,-152011169.55
2026-07,"BBM Asset",3860430.63,4462938.96,-602508.33
2026-07,"BDR",0,0,0
2026-07,"Black Swan",0,0,0
2026-07,"Bocaina",16872056.49,17203000.02,-330943.53
2026-07,"BR Partners",0,0,0
2026-07,"Brainvest",0,0,0
2026-07,"BRAM",206528700.25,396538180.24,-190009479.99
2026-07,"BTG Asset",62429486.32,116601533.95,-54172047.63
2026-07,"BTG WM",69226336.96,119515643.83,-50289306.87
2026-07,"Butiá",13559.52,117066.83,-103507.31
2026-07,"BV Asset",0,0,0
2026-07,"Capitânia",2478155.55,25630489.89,-23152334.34
2026-07,"Citrino",0,0,0
2026-07,"Daycoval",467539.71,5011337.7,-4543797.99
2026-07,"Daycoval Asset",0,0,0
2026-07,"Douro",0,2000000,-2000000
2026-07,"Drys",0,2250000,-2250000
2026-07,"EQI",2705948.61,1836313.7,869634.91
2026-07,"Être-Davos",0,0,0
2026-07,"Exes",0,300000,-300000
2026-07,"FAR",0,306351.66,-306351.66
2026-07,"Franklin Templeton",0,0,0
2026-07,"G5",8664000,12319507,-3655507
2026-07,"Galapagos",0,1620425.8,-1620425.8
2026-07,"Galt",0,45000,-45000
2026-07,"Heritage",0,0,0
2026-07,"IAM",305554558.52,618295163.08,-312740604.56
2026-07,"Ibuina",13139727.47,20956104.99,-7816377.52
2026-07,"Icatu",47544427.96,55694660.9,-8150232.94
2026-07,"Inter",3663167.6,18553171.39,-14890003.79
2026-07,"Iridium",139607.41,3442391.48,-3302784.07
2026-07,"Jera",0,0,0
2026-07,"JGP",124528701.17,48158934.18,76369766.99
2026-07,"Jive",0,6000000,-6000000
2026-07,"Journey",925591.25,1019324.61,-93733.36
2026-07,"Kinea",25492966.77,35369860.73,-9876893.96
2026-07,"Lakewood",0,603943.92,-603943.92
2026-07,"Legacy",10423544.91,91144588.38,-80721043.47
2026-07,"MAG",0,101154.97,-101154.97
2026-07,"Maud",415000,660109.3,-245109.3
2026-07,"Mirabaud",80000,500000,-420000
2026-07,"MMZR",0,0,0
2026-07,"Monte Azul",0,0,0
2026-07,"Monte Bravo",0,0,0
2026-07,"Navi",0,0,0
2026-07,"Newave",0,0,0
2026-07,"Nikos",883971.23,9210168.71,-8326197.48
2026-07,"Novus",0,9080000,-9080000
2026-07,"Nu Asset",0,1400000,-1400000
2026-07,"Occam",910516.51,17272145.6,-16361629.09
2026-07,"Opportunity",0,0,0
2026-07,"Oriz",4301172.77,474000,3827172.77
2026-07,"Paramis",425000,1560000,-1135000
2026-07,"Pátria",0,402000,-402000
2026-07,"Perfin",11900000,0,11900000
2026-07,"Persevera",0,0,0
2026-07,"Plural",16484923.4,32100831.91,-15615908.51
2026-07,"Porto Asset",148275.02,487045.71,-338770.69
2026-07,"Portofino",2000000,0,2000000
2026-07,"Principal",0,0,0
2026-07,"Proteus",0,62443600,-62443600
2026-07,"Rafter",998170.88,10381392.33,-9383221.45
2026-07,"RB Asset",5430000,19381496,-13951496
2026-07,"RBR",0,0,0
2026-07,"Rio Bravo",1800,2911223.78,-2909423.78
2026-07,"Riza",0,8297008.95,-8297008.95
2026-07,"Root",0,0,0
2026-07,"Rubik",0,0,0
2026-07,"Safra Asset",9708794.23,522750133.33,-513041339.1
2026-07,"SAM",35638973.96,279569317.77,-243930343.81
2026-07,"San WM",24038258.87,61469125.19,-37430866.32
2026-07,"Scalare",0,4115000,-4115000
2026-07,"Seven Pounds",0,0,0
2026-07,"Somma",0,216733.58,-216733.58
2026-07,"Sonata",0,500000,-500000
2026-07,"Sparta",42277913.34,122226890.29,-79948976.95
2026-07,"SPX",8426237.82,59688738.2,-51262500.38
2026-07,"Sten",5075420.82,0,5075420.82
2026-07,"STK",0,0,0
2026-07,"Sulamérica",6818665.64,5107605.93,1711059.71
2026-07,"Suno",600000,900000,-300000
2026-07,"SVN",1340954.65,11538334.28,-10197379.63
2026-07,"SWM",3197768.13,1716545.25,1481222.88
2026-07,"TAG",0,0,0
2026-07,"Tenax",905100,20490100,-19585000
2026-07,"Tivio",0,475637.17,-475637.17
2026-07,"Tori 21",0,0,0
2026-07,"Track",429470.28,73910.44,355559.84
2026-07,"Trígono",0,24000,-24000
2026-07,"Turim",0,0,0
2026-07,"UBS",2033911.81,31672018.08,-29638106.27
2026-07,"Valia",118058.63,118058.63,0
2026-07,"Valora",0,8039935.42,-8039935.42
2026-07,"Vêneto",0,0,0
2026-07,"Vinci",0,9084835.94,-9084835.94
2026-07,"Vinland",6209675.75,83741895.5,-77532219.75
2026-07,"WHG",12988.79,179500,-166511.21
2026-07,"XPG",24257907.15,87391365.44,-63133458.29
2026-07,"YVY",0,0,0
