Dia,Gestor_Apelido,Captacao,Resgate,Liquido,PL,Num_Fundos
2025-12-17,"Prumo",0,0,0,37692880.94,1
2025-12-17,"Quantitas",119500,0,119500,1525070233.13,2
2025-12-17,"Rafter",0,20036.98,-20036.98,481668057.99,7
2025-12-17,"Reach",0,0,0,76245207.79,1
2025-12-17,"Regia",5554227.47,7757785.59,-2203558.12,10688652012.79,4
2025-12-17,"Rio Bravo",31305.6,6795117.87,-6763812.27,152727228.12,2
2025-12-17,"Riza",15641835.68,17018222.12,-1376386.44,8272432527.54,7
2025-12-17,"Root",19428668.3,6355000,13073668.3,4163410652.52,8
2025-12-17,"Rubik",0,0,0,26081033.61,2
2025-12-17,"Safra Asset",153577289.07,178339045.36,-24761756.29,50300338154.2,22
2025-12-17,"SAM",6559936.78,27077931.32,-20517994.54,44216653825.72,16
2025-12-17,"San WM",0,903513.55,-903513.55,780803532.25,7
2025-12-17,"Scalare",362737.23,0,362737.23,133053892.49,3
2025-12-17,"SFI",770.4,71518.32,-70747.92,84245657.79,1
2025-12-17,"Solis",91464.79,933038.32,-841573.53,852474165.6,2
2025-12-17,"Somma",118081.31,8938111.58,-8820030.27,873642854.8,4
2025-12-17,"Sonata",0,0,0,109009954.89,2
2025-12-17,"Sparta",16058748.29,4615152.96,11443595.33,10459445986.24,17
2025-12-17,"Springs",2000000,0,2000000,10765158.8,1
2025-12-17,"SPX",4294703.55,22121896.84,-17827193.29,6020696615.12,4
2025-12-17,"Starboard",0,0,0,41945287.09,1
2025-12-17,"Stonex",0,0,0,214920494.03,1
2025-12-17,"Strix",0,0,0,360308845.37,1
2025-12-17,"Sulamérica",40445712.85,90153810.29,-49708097.44,25511230546.81,22
2025-12-17,"SVN",4469220.74,12145243.67,-7676022.93,2664680388.61,2
2025-12-17,"TAG",0,0,0,80051620.29,1
2025-12-17,"Tagus",2700,53913.55,-51213.55,200537212.93,3
2025-12-17,"Tenax",0,0,0,11795557.25,1
2025-12-17,"Tivio",34815435.96,45681857.66,-10866421.7,6687960701.36,9
2025-12-17,"Trígono",227873.19,416000,-188126.81,140634243.24,1
2025-12-17,"Troon",336000,356736.98,-20736.98,31386558.31,1
2025-12-17,"Turim",101062.82,0,101062.82,298989008.55,1
2025-12-17,"Tyton",2370714.25,478433.23,1892281.02,496547866.04,3
2025-12-17,"UBS",71870913.52,95606811.89,-23735898.37,8391321907.41,19
2025-12-17,"Valora",2053166.02,2039895.01,13271.01,3858509360.11,5
2025-12-17,"Verde",0,0,0,380973044.7,2
2025-12-17,"Vinci",13223858.09,6390068.43,6833789.66,5075712104.2,13
2025-12-17,"Vinland",29217137.6,105550296.37,-76333158.77,4145359151.22,4
2025-12-17,"VLGI",903700.71,1289153.49,-385452.78,213325337.56,2
2025-12-17,"Vox",742000,0,742000,71431734.45,1
2025-12-17,"Warren",0,0,0,38547591.2,1
2025-12-17,"Wise",1711485.26,5959627.6,-4248142.34,399564842.89,3
2025-12-17,"WIT",0,0,0,29318226.59,1
2025-12-17,"XPG",11924886.83,33816118.68,-21891231.85,15725530393.8,34
2025-12-17,"XVI",0,323615.95,-323615.95,13966496.64,1
2025-12-17,"ZSYS",130000,1051848.87,-921848.87,21951812.27,2
2025-12-18,"4UM",1835413.24,0,1835413.24,383076781.23,2
2025-12-18,"Absolute",37648320.46,61595832.5,-23947512.04,20655361592.2,8
2025-12-18,"AF Invest",1278500.12,15112367.46,-13833867.34,1248692881.72,4
2025-12-18,"Altera",252225.27,162256.63,89968.64,136056696.11,2
2025-12-18,"Amazonia",0,0,0,310011804.73,1
2025-12-18,"AMW",0,430000,-430000,1134880891.24,2
2025-12-18,"Angá",0,0,0,2418180.61,1
2025-12-18,"Aramus",0,0,0,37642490.2,1
2025-12-18,"ARX",32776913.09,14823243.44,17953669.65,21271598152.49,13
2025-12-18,"ASA",27175,17909.61,9265.39,297997036.33,5
2025-12-18,"Asset 1",2590000,0,2590000,399516858.53,3
2025-12-18,"Atena",896339.09,146096.11,750242.98,576776715.07,3
2025-12-18,"Augme",152000,0,152000,2115462728.82,14
2025-12-18,"AZ Quest",24212662.18,75757378.95,-51544716.77,24936298541.66,15
2025-12-18,"Banrisul",0,187296.3,-187296.3,239214492.25,1
2025-12-18,"BB Asset",762901522.22,932482174.38,-169580652.16,218240665337.1,15
2025-12-18,"BBM Asset",2723349.27,491821.05,2231528.22,1311997784.23,6
2025-12-18,"Berkana",0,0,0,32578341.15,1
2025-12-18,"BNP",789908,5299859,-4509951,6832425634.46,12
2025-12-18,"Bocaina",0,0,0,75563373.84,2
2025-12-18,"Brainvest",0,0,0,202110888.22,5
2025-12-18,"BRAM",206668373.83,179909628.72,26758745.11,95621278779.77,31
2025-12-18,"Brave",4167756.72,0,4167756.72,478932705.23,2
2025-12-18,"BRM",0,0,0,77363864.28,1
2025-12-18,"BRZ",0,1000,-1000,633173485.96,7
2025-12-18,"BTG Asset",30954865.12,76315110.2,-45360245.08,25293365985.15,33
2025-12-18,"BTG WM",25000,2873977.23,-2848977.23,4090006387.98,47
2025-12-18,"Butiá",2038000,6633000,-4595000,575200625.77,3
2025-12-18,"Capitânia",2622289.92,6434106.89,-3811816.97,3733628982.86,20
2025-12-18,"Capri",0,0,0,182857344.32,4
2025-12-18,"Cartor",165776.51,323458.92,-157682.41,734839370.23,1
2025-12-18,"CEF Asset",106571724.37,146391683.44,-39819959.07,62685619950.43,10
2025-12-18,"Chromo",0,1001010.64,-1001010.64,71839756.59,1
2025-12-18,"DAO",0,0,0,139594690.72,1
2025-12-18,"Daycoval",8899015.86,37277085.57,-28378069.71,4023713394.53,6
2025-12-18,"Devant",415,104423.58,-104008.58,27324604.27,3
2025-12-18,"Drys",2556035.82,3237265.61,-681229.79,495209755.57,3
2025-12-18,"Dynamo",0,0,0,682908798.85,2
2025-12-18,"Ekho",0,0,0,22128765.52,1
2025-12-18,"EQI",332616,279000,53616,392627906.16,2
2025-12-18,"EXT",0,0,0,12262666.94,1
2025-12-18,"Franklin Templeton",18500,1765139.59,-1746639.59,5580432959.7,10
2025-12-18,"Funcef",0,0,0,866220473.74,2
2025-12-18,"G5",7461000,7294386.39,166613.61,758660102.14,4
2025-12-18,"Galapagos",0,0,0,347094838.59,3
2025-12-18,"Galt",8665.98,375005,-366339.02,157570963.39,1
2025-12-18,"Gauss",0,0,0,8418263.96,1
2025-12-18,"GHT4",11000,50000,-39000,67947799.1,1
2025-12-18,"Global",2381.39,0,2381.39,101124469.97,1
2025-12-18,"Guardian",1042412.51,1306.46,1041106.05,114428339.19,2
2025-12-18,"IAM",214769284.8,444888137.73,-230118852.93,223330833376.64,33
2025-12-18,"Ibuina",6345037.65,2567158.85,3777878.8,2031815197.58,5
2025-12-18,"Icatu",44928305.11,13522706.19,31405598.92,19101085481.63,43
2025-12-18,"Integral",22729.48,28405.17,-5675.69,213735912.58,2
2025-12-18,"Inter",5149974.22,8403846.61,-3253872.39,2438230172.64,7
2025-12-18,"Investcoop",0,0,0,2095918287.98,4
2025-12-18,"Iridium",3899858.91,14998334.61,-11098475.7,2385647529.9,3
2025-12-18,"JGP",5081870.29,3052334.44,2029535.85,14445526275.36,22
2025-12-18,"Jive",4909917.2,51152.84,4858764.36,743318577.81,1
2025-12-18,"Kadima",0,0,0,8823615.61,1
2025-12-18,"Kinea",412564337.77,513884711.72,-101320373.95,57390284809.02,18
2025-12-18,"Legacy",1096183.77,1867259.48,-771075.71,1357941607.74,4
2025-12-18,"Lifetime",0,181934.28,-181934.28,43144654.73,2
2025-12-18,"M8",4351525.24,4508425.23,-156899.99,1370493815.56,3
2025-12-18,"MAG",5543554.48,3239750.66,2303803.82,2304744563.56,8
2025-12-18,"Maud",0,0,0,25817182.87,1
2025-12-18,"Mirabaud",1371127.48,0,1371127.48,387280484.3,3
2025-12-18,"Monte Bravo",281493.39,4153323.72,-3871830.33,739300052.95,4
2025-12-18,"Nest",0,0,0,9771287.37,1
2025-12-18,"Novus",52851.77,27375.35,25476.42,143374623.25,2
2025-12-18,"Nu Asset",1632000,2053000,-421000,769873734.94,1
2025-12-18,"Occam",19664420.14,24264000,-4599579.86,5319732928.57,5
2025-12-18,"Onze",126456.95,4013.57,122443.38,165229499.9,2
2025-12-18,"Oriz",0,0,0,179282438.56,3
2025-12-18,"Paramis",500000,0,500000,703379966.28,6
2025-12-18,"Patagônia",0,0,0,13097517.55,1
2025-12-18,"Plural",1268391.02,18892661.28,-17624270.26,2113150354.09,8
2025-12-18,"PNBY",25806.65,862354.44,-836547.79,209635024.46,3
2025-12-18,"Polígono",0,0,0,68036041.54,1
2025-12-18,"Polo",7710289.33,3900000,3810289.33,1972196353.18,9
2025-12-18,"Porto Asset",28018132.13,74454530.73,-46436398.6,9330152562.95,8
2025-12-18,"Portofino",0,0,0,132671362.9,2
2025-12-18,"Prada",0,0,0,44665881.19,1
2025-12-18,"Previ",0,0,0,713968055.25,1
2025-12-18,"Principal",74383.02,2616379.83,-2541996.81,538118178.65,6
2025-12-18,"Prumo",0,0,0,37721585,1
2025-12-18,"Quantitas",0,500000,-500000,1525431906.91,2
2025-12-18,"Rafter",80000,8546067.41,-8466067.41,473623711.45,7
2025-12-18,"Reach",0,0,0,76288181.02,1
2025-12-18,"Regia",6044671.85,10546191.59,-4501519.74,10690620241.04,4
2025-12-18,"Rio Bravo",230500,398361.62,-167861.62,152665505.54,2
2025-12-18,"Riza",11116947.55,61315668.96,-50198721.41,8227627929.04,7
2025-12-18,"Root",4650565.75,2004000,2646565.75,4168907895.07,8
2025-12-18,"Rubik",0,0,0,26097279.25,2
2025-12-18,"Safra Asset",100130836.55,278914563.7,-178783727.15,50150561190.27,22
2025-12-18,"SAM",28815102.21,67683891.63,-38868789.42,44200052241.15,16
2025-12-18,"San WM",0,0,0,781246886.33,7
2025-12-18,"Scalare",0,920000,-920000,132206559.31,3
2025-12-18,"SFI",12200,107.14,12092.86,84296840.54,1
2025-12-18,"Solis",1208731.71,582619.35,626112.36,853550111.84,2
2025-12-18,"Somma",10000,474431.71,-464431.71,873778028.11,4
2025-12-18,"Sonata",0,0,0,109046968.7,2
2025-12-18,"Sparta",7462742.99,49258995.78,-41796252.79,10421626403.93,17
2025-12-18,"Springs",0,0,0,10579045.94,1
2025-12-18,"SPX",6646978.37,15756913.52,-9109935.15,6014898253.57,4
2025-12-18,"Starboard",0,0,0,41628195.23,1
2025-12-18,"Stonex",0,0,0,215058972.68,1
2025-12-18,"Strix",100000,0,100000,360623348.8,1
2025-12-18,"Sulamérica",86200239.64,95447882.03,-9247642.39,25516601931.37,22
2025-12-18,"SVN",3359637.75,12089633.67,-8729995.92,2657494146.39,2
2025-12-18,"TAG",0,0,0,80113573.28,1
2025-12-18,"Tagus",302600.02,2436999.35,-2134399.33,198432939.39,3
2025-12-18,"Tenax",0,0,0,11799424.47,1
2025-12-18,"Tivio",23150252.62,46709530.87,-23559278.25,6668110195.76,9
2025-12-18,"Trígono",286058.28,0,286058.28,141013218.92,1
2025-12-18,"Troon",8001.46,0,8001.46,31412868.13,1
2025-12-18,"Turim",971500.09,361116.19,610383.9,299818749.01,1
2025-12-18,"Tyton",4747084.83,112224.03,4634860.8,501537742.5,3
2025-12-18,"UBS",33461605.89,95236390.22,-61774784.33,8334140247.03,19
2025-12-18,"Valora",1379543.39,6465570.84,-5086027.45,3852620289.49,5
2025-12-18,"Verde",0,0,0,380882661.5,2
2025-12-18,"Vinci",12610294.45,25860540.9,-13250246.45,5065492488.31,13
2025-12-18,"Vinland",15000000,151000000,-136000000,4011073557.17,4
2025-12-18,"VLGI",241662.85,5775418.45,-5533755.6,207867655.59,2
2025-12-18,"Vox",0,0,0,71487305.99,1
2025-12-18,"Warren",0,0,0,38569463.71,1
2025-12-18,"Wise",2596494.74,6420190.78,-3823696.04,396110671.99,3
2025-12-18,"WIT",0,0,0,29338504.31,1
2025-12-18,"XPG",16135742.13,48187930.15,-32052188.02,15702280333.95,34
2025-12-18,"XVI",0,0,0,13971713.06,1
2025-12-18,"ZSYS",20610.88,0,20610.88,22013309.78,2
2025-12-19,"4UM",4500000,0,4500000,387772776.64,2
2025-12-19,"Absolute",21886705.66,39502747.09,-17616041.43,20649594914.92,8
2025-12-19,"AF Invest",3620953.51,830146.66,2790806.85,1252160702.91,4
2025-12-19,"Altera",5015.68,0,5015.68,136141637.78,2
2025-12-19,"Amazonia",0,0,0,310454740.61,1
2025-12-19,"AMW",375000,701000,-326000,1135221644.88,2
2025-12-19,"Angá",0,0,0,2417897.48,1
2025-12-19,"Aramus",0,0,0,37665748.26,1
2025-12-19,"ARX",18645412.03,16515867.47,2129544.56,21301823248.82,13
2025-12-19,"ASA",11175,4015.66,7159.34,298123427.39,5
2025-12-19,"Asset 1",5050000,0,5050000,404830240.69,3
2025-12-19,"Atena",1711834.62,908660.56,803174.06,577955689.56,3
2025-12-19,"Augme",1000000,0,1000000,2118742786.61,14
2025-12-19,"AZ Quest",24859181.49,115016409.42,-90157227.93,24874188346.15,15
2025-12-19,"Banrisul",42460,122570.77,-80110.77,239230567.27,1
2025-12-19,"BB Asset",739451759.03,1340902584.82,-601450825.79,217777598055.28,15
2025-12-19,"BBM Asset",425033.28,40997.58,384035.7,1313127099.17,6
2025-12-19,"Berkana",0,0,0,32607842.98,1
2025-12-19,"BNP",1139172,1449821,-310649,6836029067.24,12
2025-12-19,"Bocaina",0,0,0,75587056.26,2
2025-12-19,"Brainvest",0,0,0,202305348.4,5
2025-12-19,"BRAM",224069103.24,554730850.81,-330661747.57,95352386791.78,31
2025-12-19,"Brave",470419.95,0,470419.95,479677498.57,2
2025-12-19,"BRM",0,0,0,77332480.94,1
2025-12-19,"BRZ",0,28606.98,-28606.98,633979552.75,7
2025-12-19,"BTG Asset",21663598.34,29621966.16,-7958367.82,25303202412.7,33
2025-12-19,"BTG WM",5091663.83,12085641.8,-6993977.97,4088700428.72,47
2025-12-19,"Butiá",1161000,1000000,161000,575658239.6,3
2025-12-19,"Capitânia",3621445.33,6912031.04,-3290585.71,3737563287.87,20
2025-12-19,"Capri",0,0,0,182985072.61,4
2025-12-19,"Cartor",37726.1,5000,32726.1,735281420.42,1
2025-12-19,"CEF Asset",187786964.75,181015399.49,6771565.26,62729278620.85,10
2025-12-19,"Chromo",0,0,0,72145183.87,1
2025-12-19,"DAO",0,0,0,139646168.86,1
2025-12-19,"Daycoval",25747513.24,7906000,17841513.24,4044088081.88,6
2025-12-19,"Devant",100,56169.54,-56069.54,27238242.34,3
2025-12-19,"Drys",17462615.75,1308024.67,16154591.08,511655491.82,3
2025-12-19,"Dynamo",0,0,0,684843568.43,2
2025-12-19,"Ekho",0,0,0,22164242.6,1
2025-12-19,"EQI",93463,91000,2463,392894132.25,2
2025-12-19,"EXT",0,0,0,12270481.96,1
2025-12-19,"Franklin Templeton",12495715.6,556000,11939715.6,5596081892.95,10
2025-12-19,"Funcef",0,7000000,-7000000,862052861.19,2
2025-12-19,"G5",500000,0,500000,760469368.43,4
2025-12-19,"Galapagos",0,0,0,347356784.89,3
2025-12-19,"Galt",70695.09,3769526.87,-3698831.78,153953192.99,1
2025-12-19,"Gauss",0,0,0,8418416.13,1
2025-12-19,"GHT4",11256.16,0,11256.16,67997392.06,1
2025-12-19,"Global",42803.69,0,42803.69,101240255.4,1
2025-12-19,"Guardian",3786677.54,0,3786677.54,118280546.5,2
2025-12-19,"IAM",332657052.35,455706867.99,-123049815.64,223358176974.45,33
2025-12-19,"Ibuina",12329207.76,619038.94,11710168.82,2044710999.79,5
2025-12-19,"Icatu",62422481.25,15114059.14,47308422.11,19161204133.56,44
2025-12-19,"Integral",95000,0,95000,213969587.73,2
2025-12-19,"Inter",18552120.14,17347932.04,1204188.1,4370840151.75,7
2025-12-19,"Investcoop",0,0,0,2096957925.32,4
2025-12-19,"Iridium",2947916.16,8849269.69,-5901353.53,2383237482.78,3
2025-12-19,"JGP",9448395.78,2058029.69,7390366.09,14466779616.06,22
2025-12-19,"Jive",1930087.69,0,1930087.69,747758208.55,1
2025-12-19,"Kadima",0,0,0,8829248.24,1
2025-12-19,"Kinea",114719774.39,59512908.79,55206865.6,57489367691.48,18
2025-12-19,"Legacy",2007035.77,7769987.01,-5762951.24,1353130706.29,4
2025-12-19,"Lifetime",0,0,0,43178035.18,2
2025-12-19,"M8",2730092.7,3659841.32,-929748.62,1370347568.45,3
2025-12-19,"MAG",11896217.92,18551163.67,-6654945.75,2299337847.25,8
2025-12-19,"Maud",0,0,0,25830857.28,1
2025-12-19,"Mirabaud",125000,182000,-57000,387486984.66,3
2025-12-19,"Monte Bravo",981403.25,1522603.58,-541200.33,739201008.56,4
2025-12-19,"Nest",0,0,0,9778584.98,1
2025-12-19,"Novus",163800,458628.2,-294828.2,143170675.52,2
2025-12-19,"Nu Asset",2400000,2759000,-359000,770005833.58,1
2025-12-19,"Occam",19914181.6,23791577.72,-3877396.12,5319180789.9,5
2025-12-19,"Onze",437077.73,7119.45,429958.28,165749500.68,2
2025-12-19,"Oriz",0,0,0,179534178.43,3
2025-12-19,"Paramis",690000,0,690000,704533631.12,6
2025-12-19,"Patagônia",0,77036.4,-77036.4,13024070.11,1
2025-12-19,"Plural",1781870.57,1280620.43,501250.14,2114873703.22,8
2025-12-19,"PNBY",3315.69,1485639.2,-1482323.51,208280670.16,3
2025-12-19,"Polígono",0,0,0,68077839.9,1
2025-12-19,"Polo",3823496.8,5080000,-1256503.2,1972622282.83,9
2025-12-19,"Porto Asset",49076016.77,55335880.97,-6259864.2,9329228331.84,8
2025-12-19,"Portofino",0,0,0,133056863.8,2
2025-12-19,"Prada",0,0,0,44695134.39,1
2025-12-19,"Previ",0,33000000,-33000000,682653347.35,1
2025-12-19,"Principal",244865.37,1233186.35,-988320.98,537462981.63,6
2025-12-19,"Prumo",0,0,0,37810085.94,1
2025-12-19,"Quantitas",0,0,0,1526287409.94,2
2025-12-19,"Rafter",0,20389416.81,-20389416.81,453695189.63,7
2025-12-19,"Reach",0,0,0,76329264.55,1
2025-12-19,"Regia",8189552.1,11329564.22,-3140012.12,10692985312.59,4
2025-12-19,"Rio Bravo",456396.6,1405,454991.6,153190257.51,2
2025-12-19,"Riza",8142331.95,36661544.27,-28519212.32,8203747708.43,7
2025-12-19,"Root",15753111.11,162000,15591111.11,4189072428.48,8
2025-12-19,"Rubik",0,0,0,26115026.54,2
2025-12-19,"Safra Asset",151605002.42,129223475.25,22381527.17,50202482222.54,22
2025-12-19,"SAM",28440016.33,53627375.92,-25187359.59,44204519406.7,16
2025-12-19,"San WM",1690000,411529.41,1278470.59,783009770.03,7
2025-12-19,"Scalare",0,0,0,132414132.25,3
2025-12-19,"SFI",59461.02,146743.42,-87282.4,84258503.99,1
2025-12-19,"Solis",23195.63,95902.18,-72706.55,853968214.24,2
2025-12-19,"Somma",21250,132500,-111250,874179945.37,4
2025-12-19,"Sonata",0,22520000,-22520000,86671776.35,2
2025-12-19,"Sparta",7097772.35,13140528.29,-6042755.94,10421559667.32,17
2025-12-19,"Springs",0,0,0,10580579.2,1
2025-12-19,"SPX",6810963.62,9849015.89,-3038052.27,6014910027.27,4
2025-12-19,"Starboard",0,0,0,41756297.4,1
2025-12-19,"Stonex",0,0,0,215181833.21,1
2025-12-19,"Strix",0,0,0,360840417.54,1
2025-12-19,"Sulamérica",34520632.21,68994458.25,-34473826.04,25496401914.14,22
2025-12-19,"SVN",3201622.98,14305999.94,-11104376.96,2648938123.81,2
2025-12-19,"TAG",0,0,0,80160917.69,1
2025-12-19,"Tagus",1791.76,1002108.91,-1000317.15,197310139.35,3
2025-12-19,"Tenax",0,0,0,11827662.95,1
2025-12-19,"Tivio",32536488.46,20772912.69,11763575.77,6684070499.28,9
2025-12-19,"Trígono",587407.87,0,587407.87,141662860.33,1
2025-12-19,"Troon",1212116.91,0,1212116.91,32642554.89,1
2025-12-19,"Turim",100000,513220.2,-413220.2,299618994.99,1
2025-12-19,"Tyton",5083627.56,228093.33,4855534.23,506689421.68,3
2025-12-19,"UBS",80650161.64,94899604.41,-14249442.77,8326276869.93,19
2025-12-19,"Valora",3253990.26,3314206.9,-60216.64,3856282840.38,5
2025-12-19,"Verde",0,0,0,381142680.49,2
2025-12-19,"Vinci",8065888.73,9629800,-1563911.27,5065787286.18,13
2025-12-19,"Vinland",61258879.81,11791227.91,49467651.9,4063981643.61,4
2025-12-19,"VLGI",5159482.49,2331507.89,2827974.6,210829548.53,2
2025-12-19,"Vox",3428200,0,3428200,74957030.19,1
2025-12-19,"Warren",0,0,0,38598924,1
2025-12-19,"Wise",9553917.36,4891918.28,4661999.08,401194883.48,3
2025-12-19,"WIT",0,0,0,29358797.86,1
2025-12-19,"XPG",10285126.13,48476487.84,-38191361.71,15674279749.11,34
2025-12-19,"XVI",0,0,0,13979760.43,1
2025-12-19,"ZSYS",184157.56,0,184157.56,22221277.26,2
2025-12-22,"4UM",99462.06,95000,4462.06,387957606.08,2
2025-12-22,"Absolute",32066869.52,52959414.95,-20892545.43,20639034257.17,8
2025-12-22,"AF Invest",1706044.89,2344290.58,-638245.69,1252122044.78,4
2025-12-22,"Altera",18240,0,18240,136226367.69,2
2025-12-22,"Amazonia",0,0,0,310405734.22,1
2025-12-22,"AMW",1431000,547000,884000,1136726198.42,2
2025-12-22,"Angá",0,0,0,2417615.92,1
2025-12-22,"Aramus",0,0,0,37685505.1,1
2025-12-22,"ARX",22401156.15,63810642.54,-41409486.39,21278733978.06,13
2025-12-22,"ASA",51220,165401.88,-114181.88,298168438.14,5
2025-12-22,"Asset 1",1015000,0,1015000,406101155.48,3
2025-12-22,"Atena",759423.58,1354792.25,-595368.67,577689377.59,3
2025-12-22,"Augme",1600000,0,1600000,2121470967.24,14
2025-12-22,"AZ Quest",24565359.33,142549502.54,-117984143.21,24769496759.09,15
2025-12-22,"Banrisul",32550,357329.15,-324779.15,239077202.58,1
2025-12-22,"BB Asset",876081935.29,1028217399.2,-152135463.91,217751944691.92,15
2025-12-22,"BBM Asset",151123.42,4062931.91,-3911808.49,1309854680.42,6
2025-12-22,"Berkana",0,0,0,32601674.42,1
2025-12-22,"BNP",4063525,0,4063525,6843352409.12,12
2025-12-22,"Bocaina",0,0,0,75610902.15,2
2025-12-22,"Brainvest",0,0,0,202386004.91,5
2025-12-22,"BRAM",194430883.05,354836980.64,-160406097.59,95240602571.13,31
2025-12-22,"Brave",1239959.36,0,1239959.36,481185346.38,2
2025-12-22,"BRM",0,0,0,77310223.41,1
2025-12-22,"BRZ",0,0,0,634103721.02,7
2025-12-22,"BTG Asset",15616396.67,69531804.2,-53915407.53,25254291158.25,33
2025-12-22,"BTG WM",190000,1966505.27,-1776505.27,4088398084.59,47
2025-12-22,"Butiá",9889000,2634000,7255000,583258571.57,3
2025-12-22,"Capitânia",7432153.46,10860147.06,-3427993.6,3742085079.31,20
2025-12-22,"Capri",0,0,0,183088449.43,4
2025-12-22,"Cartor",98499.6,615900,-517400.4,735210632.96,1
2025-12-22,"CEF Asset",202521282.97,258374792.32,-55853509.35,62708111989.4,10
2025-12-22,"Chromo",0,100000,-100000,72024241.58,1
2025-12-22,"DAO",0,0,0,139713566.92,1
2025-12-22,"Daycoval",3773253.48,28759860.51,-24986607.03,4021259393.89,6
2025-12-22,"Devant",0,10888.82,-10888.82,27423958.44,3
2025-12-22,"Drys",2003990.56,2811785.11,-807794.55,511132226.21,3
2025-12-22,"Dynamo",0,0,0,682808575.17,2
2025-12-22,"Ekho",0,0,0,22162632.07,1
2025-12-22,"EQI",155025,270000.01,-114975.01,393075052.21,2
2025-12-22,"EXT",0,0,0,12277676.88,1
2025-12-22,"Franklin Templeton",5016785,22700.02,4994084.98,5603723717.26,10
2025-12-22,"Funcef",0,0,0,861780977.85,2
2025-12-22,"G5",200000,1816639.96,-1616639.96,759931402.47,4
2025-12-22,"Galapagos",0,0,0,347673451.52,3
2025-12-22,"Galt",10137.16,15935,-5797.84,154028867.25,1
2025-12-22,"Gauss",0,0,0,8418570.24,1
2025-12-22,"GHT4",0,45000,-45000,67989179.94,1
2025-12-22,"Global",0,0,0,101297725.03,1
2025-12-22,"Guardian",94640,0,94640,118456321.16,2
2025-12-22,"IAM",387804894.09,492762854.3,-104957960.21,223391941257.3,33
2025-12-22,"Ibuina",6853593.17,2394914.24,4458678.93,2050535266.33,5
2025-12-22,"Icatu",39508794.55,30494057.37,9014737.18,19184797912.2,44
2025-12-22,"Integral",211461.59,70976.44,140485.15,214254574.84,2
2025-12-22,"Inter",79399769.89,17895163.76,61504606.13,2503303511.06,7
2025-12-22,"Investcoop",0,0,0,2098382789.95,4
2025-12-22,"Iridium",3450007.85,10106693.94,-6656686.09,2378516307.48,3
2025-12-22,"JGP",10553039.24,4976948.31,5576090.93,14479589471.04,22
2025-12-22,"Jive",2644471.36,69567.61,2574903.75,750780867.24,1
2025-12-22,"Kadima",0,0,0,8835212.6,1
2025-12-22,"Kinea",93783711.14,78151357.53,15632353.61,57533605785.06,18
2025-12-22,"Legacy",25558406.44,12967207.76,12591198.68,1366712180.71,4
2025-12-22,"Lifetime",0,364591.97,-364591.97,42841564.72,2
2025-12-22,"M8",6135489.76,1491583.04,4643906.72,1375797723.57,3
2025-12-22,"MAG",54909627.24,5899294.71,49010332.53,2349487350.54,8
2025-12-22,"Maud",0,0,0,25846703.58,1
2025-12-22,"Mirabaud",7216479.01,14732635.15,-7516156.14,380157230.52,3
2025-12-22,"Monte Bravo",1045829.18,516668.88,529160.3,740110257.2,4
2025-12-22,"Nest",0,0,0,9780743.1,1
2025-12-22,"Novus",140628.11,1265809.14,-1125181.03,142111362.06,2
2025-12-22,"Nu Asset",3200000,3317000,-117000,770251273.24,1
2025-12-22,"Occam",17061747.18,22283000,-5221252.82,5316861093.74,5
2025-12-22,"Onze",377661.78,19191.28,358470.5,166269599.4,2
2025-12-22,"Oriz",4000000,91000,3909000,183327685.32,3
2025-12-22,"Paramis",40978.39,0,40978.39,704905373.14,6
2025-12-22,"Patagônia",0,0,0,13029898.88,1
2025-12-22,"Plural",1618450.9,3826870.58,-2208419.68,2113498412.53,8
2025-12-22,"PNBY",6000,632954.47,-626954.47,207585269.55,3
2025-12-22,"Polígono",0,0,0,68118391.78,1
2025-12-22,"Polo",6969967.91,3445625.43,3524342.48,1977654266.95,9
2025-12-22,"Porto Asset",122663416.64,91754458.6,30908958.04,9365278909.64,8
2025-12-22,"Portofino",0,0,0,132908198.43,2
2025-12-22,"Prada",0,0,0,44713269.66,1
2025-12-22,"Previ",0,0,0,682903051.48,1
2025-12-22,"Principal",296295.16,280672.51,15622.65,537698115.27,6
2025-12-22,"Prumo",0,0,0,37802862.37,1
2025-12-22,"Quantitas",0,0,0,1527079997.24,2
2025-12-22,"Rafter",1190000,5021.27,1184978.73,454793982.15,7
2025-12-22,"Reach",0,0,0,76362365.71,1
2025-12-22,"Regia",17372907.5,7833630.84,9539276.66,10708153620.24,4
2025-12-22,"Rio Bravo",18330.22,458104.52,-439774.3,152866501.43,2
2025-12-22,"Riza",10061816.12,46509593.17,-36447777.05,8171378378.3,7
2025-12-22,"Root",6224545.28,9198000,-2973454.72,4188864237.82,8
2025-12-22,"Rubik",0,0,0,26114947.75,2
2025-12-22,"Safra Asset",176527722.52,155015820.42,21511902.1,50249061132.5,22
2025-12-22,"SAM",20525260.46,39872221.62,-19346961.16,44204361291.1,16
2025-12-22,"San WM",0,176796.82,-176796.82,783202060.25,7
2025-12-22,"Scalare",0,0,0,132387554.19,3
2025-12-22,"SFI",51137.31,312826.95,-261689.64,84066599.31,1
2025-12-22,"Solis",129831.53,4984858.64,-4855027.11,849495859.49,2
2025-12-22,"Somma",20401.94,1493302.63,-1472900.69,873360387.94,4
2025-12-22,"Sonata",0,10180118.14,-10180118.14,76513655.84,2
